distance_m,elevation_m
237.195066964116,11.1978855133056
237.527272940257,11.1878843307495
237.859478916397,11.1811943054199
238.191684892537,11.1811914443969
238.523890868677,11.183795928955
238.856096844817,11.1955947875976
239.188302820958,11.2270183563232
239.520508797098,11.2453269958496
239.852714773238,11.2619276046752
240.184920749378,11.2678689956665
240.517126725519,11.2588052749633
240.849332701659,11.2484397888183
241.181538677799,11.2171487808227
241.513744653939,11.2051525115966
241.845950630079,11.1942586898803
242.17815660622,11.1949577331542
242.51036258236,11.1986227035522
242.8425685585,11.2089729309082
243.17477453464,11.2347269058227
243.506980510781,11.2503662109375
243.839186486921,11.2662601470947
244.171392463061,11.2699813842773
244.503598439201,11.2481546401977
244.835804415341,11.2232522964477
245.168010391482,11.196322441101
245.500216367622,11.1914625167846
245.832422343762,11.1885452270507
246.164628319902,11.1701688766479
246.496834296043,11.1574954986572
246.829040272183,11.147946357727
247.161246248323,11.1371459960937
247.493452224463,11.1375837326049
247.825658200603,11.1380214691162
248.157864176744,11.1388940811157
248.490070152884,11.1440982818603
248.822276129024,11.1568794250488
249.154482105164,11.1867008209228
249.486688081305,11.1910791397094
249.818894057445,11.1928186416625
250.151100033585,11.2202749252319
250.483306009725,11.2425546646118
250.815511985865,11.2682380676269
251.147717962006,11.3187036514282
251.479923938146,11.3433685302734
251.812129914286,11.3691682815551
252.144335890426,11.4283123016357
252.476541866567,11.4661493301391
252.808747842707,11.4958457946777
253.140953818847,11.554404258728
253.473159794987,11.5977268218994
253.805365771127,11.6510467529296
254.137571747268,11.7577247619628
254.469777723408,11.8044023513793
254.801983699548,11.8410787582397
255.134189675688,11.8910760879516
255.466395651828,11.9177522659301
255.798601627969,11.9377517700195
256.130807604109,11.9693937301635
256.463013580249,11.9864978790283
256.795219556389,11.9973611831665
257.12742553253,12.0223903656005
257.45963150867,12.0256261825561
257.79183748481,12.0355377197265
258.12404346095,12.0520334243774
258.45624943709,12.051944732666
258.788455413231,12.0518579483032
259.120661389371,12.0548076629638
259.452867365511,12.0610857009887
259.785073341651,12.0610837936401
260.117279317792,12.0610818862915
260.449485293932,12.0577535629272
260.781691270072,12.0510787963867
261.113897246212,12.0510644912719
261.446103222352,12.0544033050537
261.778309198493,12.0610742568969
262.110515174633,12.0610733032226
262.442721150773,12.0577421188354
